plWordNet ID,lemma,phrase,N,VAL M,ARO M,ANG M,DIS M,FEA M,SAD M,ANT M,HAP M,SUR M,TRU M,VAL SD,ARO SD,ANG SD,DIS SD,FEA SD,SAD SD,ANT SD,HAP SD,SUR SD,TRU SD,ANG D,DIS D,FEA D,SAD D,ANT D,HAP D,SUR D,TRU D,NEU D,classification
359890,zabawowy,zabawowy nastrój,56,1.73214285714286,2.08928571428571,0.428571428571429,0.375,0.375,0.375,1.53571428571429,2.41071428571429,0.857142857142857,1.14285714285714,1.08696527382134,1.26888334178715,1.0592817954057,0.885489079035371,0.864712248512343,0.905789459783313,1.26439760309062,1.33180377635044,1.08591932445315,1.27105641715245,5.5867750419123,5.61846922876645,5.59695287670674,5.61745892021144,4.70226172271232,3.61909905741406,5.26257853847108,5.04531869643822,3.92856732950783,HAP
359894,awersyjny,zachowanie awersyjne,50,-0.42,1.12,1,0.6,0.68,0.84,0.62,0.4,0.76,0.36,1.26313506961118,1.17177695168056,1.38505138783324,0.96890428330361,1.11465195446464,1.26748988644679,1.08590223937028,0.96890428330361,1.04119240904506,0.776175868983207,4.37889723191359,4.7591643811305,4.71260268710363,4.59162267042817,4.70716148809747,4.90311647223152,4.64673067705017,4.91823883962605,2.42457688692972,ANG
359903,logopedyczny,słownik logopedyczny,57,0.754385964912281,1.10526315789474,0.280701754385965,0.333333333333333,0.368421052631579,0.368421052631579,1.03508771929825,0.736842105263158,0.508771929824561,1.12280701754386,1.09022772448148,1.20540761520616,0.590229554765174,0.763762615825973,0.697740714924361,0.747175131205348,1.30882870592512,1.14215203812605,0.847745055543231,1.35053131659089,4.80181159519559,4.78292804534275,4.75098154950273,4.73595345592993,4.22389310199902,4.50237105744494,4.64616335204387,4.13559960922357,2.28277632031235,TRU
359913,wstrząsowy,wstrząsowa rewolucja,55,-0.0545454545454545,1.50909090909091,0.745454545454545,0.509090909090909,1.2,0.563636363636364,0.945454545454545,0.563636363636364,1.25454545454545,0.490909090909091,1.20827673152,1.10340763886626,1.12576199409114,0.790516176251837,1.23827837473378,0.787956484125501,1.2385502549379,0.897808780342789,1.29412034786085,0.813604856151229,4.77811416251246,4.93548138914084,4.33883011528879,4.87941712607472,4.61005450484366,4.88534685168236,4.34508156165642,4.9531373084299,2.85401445919507,FEA
359933,matryca,matryca wyświetlacza,48,0.458333333333333,0.770833333333333,0.25,0.208333333333333,0.3125,0.229166666666667,0.833333333333333,0.833333333333333,0.604166666666667,0.604166666666667,0.898185720579259,1.07662955823893,0.635810757339742,0.54415006274018,0.748224849581939,0.555038175161425,1.09803176587258,1.26041758249776,1.04656649021441,1.08646573872278,4.65201363244674,4.66894508239657,4.600549571713,4.66677399448571,4.11007649174643,4.20453310897689,4.38796937984334,4.38625464132447,1.88690279169589,NEU
359990,niecodzienny,niecodzienne wydarzenie,54,0.888888888888889,1.38888888888889,0.222222222222222,0.240740740740741,0.481481481481481,0.277777777777778,1.37037037037037,0.925925925925926,1.33333333333333,0.425925925925926,0.924849129290657,1.26515964637575,0.663514560749833,0.642377223719956,0.946507796631679,0.762732591600299,1.35000064704801,1.11341480262811,1.47941854972926,0.742302685855556,5.08592189054382,5.06457467769952,4.88742436951254,5.04491441007097,4.1311142351307,4.54061008074286,4.1569229093488,4.94491669439004,2.71632883309923,SUR
359994,niepojęty,niepojęta kwestia,53,-0.320754716981132,1.13207547169811,0.528301886792453,0.320754716981132,0.679245283018868,0.773584905660377,0.773584905660377,0.320754716981132,1.54716981132075,0.377358490566038,0.995636342818393,1.05680461495703,0.952805040694734,0.700922054968157,1.05198685473032,1.13749910285615,1.03108437008293,0.700922054968157,1.4619012612118,0.685745385983514,4.81609031738162,4.9536668600934,4.69800401228384,4.60934054795078,4.55609367892263,4.94653431439012,3.78799725979799,4.88794422513597,2.77799212358626,SUR
359996,nieredukowalny,nieredukowalna złożoność,57,0.0350877192982456,0.912280701754386,0.526315789473684,0.403508771929825,0.578947368421053,0.543859649122807,0.56140350877193,0.403508771929825,0.719298245614035,0.350877192982456,1.19470427124847,1.25755860065653,0.965572797394204,0.903557435971975,0.981022943175945,0.887817859348665,1.05250625820415,0.883573287501362,1.11410415589183,0.812650602969238,4.46962286494724,4.5907398460995,4.42627283872333,4.43558540710043,4.44526017364513,4.56641041009276,4.25322627653997,4.61498210465329,1.83255865421073,NEU
360006,niezwyczajny,niezwyczajna sytuacja,50,0.66,1.5,0.32,0.38,0.74,0.52,1.5,0.74,1.58,0.44,1.00224238381659,1.31319830791787,0.68332918532008,0.830293776384022,1.02638656838206,0.886174995386904,1.21638474042331,1.12140582324516,1.3863768666299,0.836903915192961,5.16878131501916,5.12443993033888,4.86525673352116,5.0212567716989,4.14787627539012,4.8636623071194,4.0824201376481,5.10172449819405,3.05782555118881,SUR
360010,partacki,partacka robota,49,-1.30612244897959,1.93877551020408,2.38775510204082,1.61224489795918,0.897959183673469,1.59183673469388,0.73469387755102,0.428571428571429,1.02040816326531,0.387755102040816,1.51663115754201,1.28140813276687,1.41150520324068,1.38167058499563,1.15911061377506,1.30573043649488,1.01602801396914,0.816496580927726,1.10848612828426,0.758735969958485,4.18051683016866,5.0333677451207,5.58800099143592,5.05775421287801,5.6334374302034,5.84113783843813,5.48497067592995,5.87004074516664,4.40309558104206,ANG
360016,prześmieszny,prześmieszny żart,51,1.68627450980392,2.01960784313725,0.196078431372549,0.156862745098039,0.196078431372549,0.215686274509804,1.45098039215686,2.2156862745098,1.03921568627451,0.568627450980392,1.2408093500362,1.47634949897958,0.600653239170064,0.504878164297401,0.600653239170064,0.642299789512532,1.59139844778353,1.46032497054863,1.44167658389426,1.13586798459653,5.50847455824666,5.52898528427388,5.50539828946595,5.48820428212513,4.57995518115417,3.72666061360329,4.85332927159217,5.26823406083548,3.5030251859496,HAP
360106,kolumbijski,terytorium kolumbijskie,55,0.127272727272727,1.2,0.436363636363636,0.509090909090909,0.890909090909091,0.563636363636364,0.636363636363636,0.527272727272727,0.709090909090909,0.454545454545455,1.10645489028809,1.14503760248784,0.811118029581674,0.940305846081521,1.18122233101402,1.11825983139208,0.96922336919512,0.939947702535457,1.0483271908092,0.834847109936722,4.7188919770543,4.66660595065623,4.1748541843831,4.61167067754623,4.51984644166462,4.6248502339252,4.42997117926712,4.69462450693132,2.31101888500399,FEA
360118,pakistański,pakistański rząd,51,-0.666666666666667,1.25490196078431,0.901960784313726,0.745098039215686,1.13725490196078,0.725490196078431,0.313725490196078,0.294117647058824,0.549019607843137,0.313725490196078,1.30639452948436,1.44004357232553,1.23701094515423,1.07411614371821,1.32694548257473,1.20130647834013,0.67794383479552,0.782153888875043,0.965685776848682,0.761319803457952,4.40149510916749,4.57089582579534,4.17003096646754,4.57845849455625,4.86019239106955,4.89216572082863,4.71166102519131,4.8819786147456,2.43359695414534,FEA
360121,poległy,poległy żołnierz,49,-1.02040816326531,1.81632653061224,1.30612244897959,0.469387755102041,1.18367346938776,2.3265306122449,0.306122448979592,0.326530612244898,0.714285714285714,0.448979591836735,1.49289701473298,1.33343962161389,1.4024395654337,0.892142571199771,1.23614773570548,1.44896162679291,0.769309258162072,0.774267263881386,1.22474487139159,0.891188917724424,4.86428937722528,5.45568392968033,4.96532802942261,3.68474209458325,5.57716542722462,5.56803452584929,5.33740195523723,5.4622204871547,3.7238633903597,SAD
360135,dialog,filmowy dialog,45,0.888888888888889,1.44444444444444,0.488888888888889,0.311111111111111,0.444444444444444,0.377777777777778,1.37777777777778,1.13333333333333,0.977777777777778,0.888888888888889,0.910100449556437,1.19764077850724,0.991376963030856,0.55686713864351,0.784959627090219,0.649786289653931,1.19256958799989,1.01354463506682,1.2152233032524,0.958744970882204,4.8773485363147,4.99669743938566,4.90837897388513,4.9432497257056,4.0325964882193,4.30026767649841,4.43998658891923,4.52809289534316,2.77613257219748,ANT
360158,oderwany,oderwany od rzeczywistości,49,0,1.48979591836735,0.73469387755102,0.551020408163265,0.795918367346939,0.653061224489796,0.795918367346939,0.530612244897959,1.24489795918367,0.428571428571429,1.25830573921179,1.12031336723987,1.01602801396914,0.737711113563317,1.06025924181963,0.855156428384189,1.02020406122041,0.9596449173246,1.29952895704716,0.912870929175277,4.62806567757894,4.73366210456862,4.57630708539973,4.65397629399318,4.58019526370388,4.79225192420627,4.03926741991593,4.87184594107154,2.66378854581541,SUR
360159,niepraktyczny,niepraktyczne rozwiązanie,48,-0.708333333333333,1.27083333333333,1.60416666666667,0.6875,0.895833333333333,1.25,0.645833333333333,0.333333333333333,1.0625,0.354166666666667,1.25407138371824,1.08646573872278,1.30040228363794,1.07498144466915,1.22456389689908,1.08176372926691,0.910683244400162,0.663111085759194,1.24466948530908,0.837666041548254,4.16940710149401,4.95786067833631,4.86934975584144,4.50786456022864,4.97049036715124,5.2095563233342,4.69783061487651,5.20732821024968,3.31865697337987,ANG
360184,losowy,losowa gra,48,0.979166666666667,2.02083333333333,0.416666666666667,0.25,0.458333333333333,0.479166666666667,2.4375,1.45833333333333,1.29166666666667,0.729166666666667,0.933754337671621,1.19377077049251,0.918679286370208,0.564932682866032,0.713347915274833,0.798658005612589,1.36687638937462,1.27092416254879,1.27092416254879,1.04656649021441,5.52613397248502,5.63649996589288,5.4942968347445,5.48890954329404,3.71127024118945,4.72929175574275,4.89621814047796,5.30807049057853,3.8688336299176,ANT
360208,tekstowy,edytor tekstowy,52,0.519230769230769,1.01923076923077,0.365384615384615,0.403846153846154,0.346153846153846,0.307692307692308,1.01923076923077,0.711538461538462,0.653846153846154,1.15384615384615,0.959787243895487,1.1112682141322,0.817189016315151,0.869067911437765,0.789256671504479,0.578655017224664,1.29084840037867,1.07259148266606,1.08256440979623,1.46038694019186,4.86265971338917,4.83149208753983,4.86990100395479,4.88597891573509,4.23029743454445,4.60475945761317,4.64729845761589,4.19612878530858,2.35606955670536,TRU
360252,pomniejszy,pomniejsza kwota,50,-0.16,1.02,0.54,0.56,0.62,0.84,0.52,0.58,0.64,0.46,1.23486758771282,1.25340352965965,0.930437685024788,0.951046684405328,0.901019830355513,1.0946996606096,0.814160391358572,1.10822527732683,0.984782167977948,0.813408048313529,4.54172294674921,4.55709358334271,4.48570224345148,4.26452000001529,4.55063273637756,4.50949654215538,4.45240072489862,4.61977780100071,2.10397196575569,SAD
360261,czadowy,czadowa impreza,52,1.76923076923077,2.30769230769231,0.269230769230769,0.288461538461538,0.307692307692308,0.230769230769231,1.76923076923077,2.40384615384615,1.01923076923077,0.865384615384615,1.09572045625259,1.26085034391223,0.68928450016807,0.775521038299185,0.672672793996313,0.614063438486343,1.59183436688109,1.36136631748294,1.16299789447965,1.13809000908464,5.63318242513732,5.63042887691194,5.62047229077855,5.66622754345839,4.51065366537639,3.80477024330889,5.13275774609285,5.26046412684567,3.79528427585447,HAP
360349,niepołomicki,niepołomicki zamek,48,0.833333333333333,1.16666666666667,0.1875,0.25,0.333333333333333,0.229166666666667,0.916666666666667,1.1875,0.729166666666667,0.666666666666667,0.930187199949749,1.19098266835083,0.445127282776893,0.635810757339742,0.595491334175414,0.555038175161425,1.1267224796281,1.16063537258051,0.916505466161302,0.996447590904027,4.74824626037771,4.70594481833484,4.63906953759499,4.71913751793298,4.16058535758116,3.84362036838382,4.27900825666214,4.39158183474965,2.18734258259729,HAP
360358,tucholski,tucholski park,56,0.982142857142857,1.35714285714286,0.178571428571429,0.125,0.285714285714286,0.178571428571429,1,1.375,0.607142857142857,0.839285714285714,0.999837649158764,1.25667051338876,0.575472702366351,0.384353057392904,0.731481329266124,0.471251442520786,1.25045446283996,1.30122320075451,1.12295991069983,1.04057301896225,4.90602279224116,4.93596461676506,4.83309134123494,4.89579124132569,4.22730186564308,3.83536155267044,4.6098367707077,4.35734322214143,2.3562992003752,HAP
360371,doniecki,donieckie zagłębie,47,0.25531914893617,1.02127659574468,0.51063829787234,0.446808510638298,0.617021276595745,0.574468085106383,0.702127659574468,0.531914893617021,0.595744680851064,0.446808510638298,1.20628940767136,1.25956102950553,0.830723634930307,0.802401575659997,1.01195444753472,0.8273761788634,1.15936439889955,1.01833333207165,1.01423722608979,0.973753621153012,4.5249472383463,4.56101328964741,4.42906496377715,4.43720042381682,4.39661417229546,4.51686351816749,4.47608871035356,4.5732538751105,1.93910297230088,NEU
360378,jednomandatowy,jednomandatowy okrąg,50,0.28,1.16,0.42,0.4,0.5,0.34,1.1,0.62,0.76,0.74,1.01096034359738,1.21822889173302,0.730948503169487,0.755928946018455,0.839095723176481,0.745325569185462,1.11116779900743,0.901019830355513,1.04119240904506,1.04608112222987,4.62557994923519,4.65563842610915,4.58319189609523,4.69978978082604,3.97791526893948,4.47492269307093,4.33761051238863,4.38837170015297,2.38665458143866,ANT
360398,pracownik,pracownik sezonowy,43,0.837209302325581,1.37209302325581,0.302325581395349,0.348837209302326,0.418604651162791,0.511627906976744,1.32558139534884,1.06976744186047,0.558139534883721,1.06976744186047,1.111203392255,1.15517996565271,0.708280403207731,0.686041819155452,0.76321868985847,0.960458546817633,1.20950462572312,1.09968282953832,0.933562699233307,1.20307836971522,4.97135076319554,4.92602971977355,4.8675384405669,4.76236135708309,4.00514968091419,4.36281791759225,4.80280720261691,4.32288430705273,2.78155008449206,ANT
360516,niemerytoryczny,niemerytoryczna dyskusja,52,-0.711538461538462,1.44230769230769,1.36538461538462,0.961538461538462,0.615384615384615,1.05769230769231,0.538461538461538,0.403846153846154,0.615384615384615,0.423076923076923,1.22612954664602,1.14469726348835,1.38661452796747,1.11955065323476,1.06924650313413,1.24323205504233,0.827506020629445,0.891344333557638,0.745018651006072,0.871018197197493,4.16163848883212,4.56204305909779,4.89375694303089,4.48857094074346,4.87772908394081,5.02780803068671,4.81889560400571,5.01758302487606,2.90927024379476,ANG
360519,nieostateczny,nieostateczna decyzja,47,-0.0425531914893617,1.36170212765957,0.808510638297872,0.574468085106383,0.829787234042553,0.638297872340426,1.51063829787234,0.51063829787234,1,0.617021276595745,1.26761410271956,1.05140758478489,1.05579761467112,0.853246507300303,1.06972464836132,0.965165719379289,1.23133614994183,0.952624302639634,1.14208048144032,0.898142805759455,4.74669729296459,4.93777806888087,4.72674301611147,4.88243511192148,4.00194268739275,4.97123868957115,4.60636132373195,4.91551362631573,3.04402158021461,ANT
360520,nieposzlakowany,nieposzlakowana opinia,52,1.42307692307692,1.26923076923077,0.288461538461538,0.326923076923077,0.346153846153846,0.346153846153846,1.42307692307692,1.51923076923077,0.673076923076923,1.98076923076923,1.01645585431476,1.19007965815746,0.666760928479321,0.759802705200214,0.737898855511587,0.764009428763689,1.53834841213038,1.36468605332242,1.11533260397795,1.43472870449618,5.48883366067489,5.45907295065964,5.44730052612005,5.45402115590788,4.60004323833101,4.5392566159344,5.23598376791278,4.04971465174569,3.54438277939214,TRU
360524,nietrafny,nietrafny wybór,53,-0.735849056603774,1.41509433962264,1.16981132075472,0.622641509433962,0.943396226415094,1.83018867924528,0.39622641509434,0.188679245283019,1.24528301886792,0.245283018867925,1.52101867935005,1.23154003439332,1.32629978419725,1.09590873943358,1.23124537233996,1.39691761026532,0.768105127057424,0.652115013852409,1.35739655190706,0.757162221652932,4.76004722135724,5.19127497760749,4.92435845604976,4.078002041921,5.32439316090763,5.47296994030451,4.65822370043418,5.43457446748325,3.34084108550707,SAD
360540,zaskarżalny,zaskarżalne zażalenie,51,-0.431372549019608,1.50980392156863,0.784313725490196,0.392156862745098,0.666666666666667,0.803921568627451,0.901960784313726,0.392156862745098,0.745098039215686,0.392156862745098,1.13586798459653,1.33225446547734,1.02593811685103,0.634930905612541,0.90921211313239,1.02018837168706,1.22073587578615,0.826521176317922,1.05533193365693,0.776619118295423,4.32761980030584,4.70136521506892,4.47883304898497,4.38721319000222,4.24965040185093,4.71288608380714,4.40656115781487,4.73635018770328,2.49714885189524,ANG
360543,adamaszkowy,adamaszkowy obrus,48,0.729166666666667,0.979166666666667,0.354166666666667,0.208333333333333,0.25,0.291666666666667,0.625,0.916666666666667,0.625,0.708333333333333,1.08646573872278,1.10105526429669,0.729021008754668,0.54415006274018,0.601416767025641,0.682870453847279,0.981206378621138,1.18201654834752,1.00265604717479,1.14776996237261,4.56180235323251,4.67426840904074,4.6306320263358,4.57461198577754,4.34176577268247,4.06924592262724,4.35177410849545,4.29434663763068,1.91434772904043,NEU
360554,aniołeczek,porcelanowy aniołeczek,53,1.35849056603774,1.49056603773585,0.339622641509434,0.39622641509434,0.39622641509434,0.358490566037736,1.18867924528302,1.9622641509434,0.886792452830189,1.15094339622642,1.16180131398554,1.40907281994271,0.853576102380114,0.926939186485646,0.816644698222537,0.834227870148418,1.31641418215698,1.41370032934499,1.26582866379925,1.35015991097201,5.37231415704718,5.3261707661847,5.30611902573521,5.35113516297159,4.74279133146945,3.88205292158447,5.00995075058192,4.77876948277695,3.35667442084838,HAP
360595,biedaczek,głodny biedaczek,54,-0.685185185185185,1.57407407407407,0.962962962962963,0.537037037037037,0.907407407407407,1.7962962962963,0.777777777777778,0.277777777777778,0.740740740740741,0.37037037037037,1.51500761657061,1.38184798131564,1.31698573741884,0.945953905354382,1.23270707653841,1.47148531852259,1.16013445327925,0.65636697819352,1.0672692218432,0.784190396025562,4.8023664860754,5.11696242136964,4.83507428580969,3.96389053515517,4.90918492128343,5.27883441562426,4.96072882656991,5.22252003040966,3.11903010145795,SAD
360596,biedaczek,nieszczęśliwy biedaczek,51,-0.607843137254902,1.56862745098039,1,0.509803921568627,1.09803921568627,2.07843137254902,0.509803921568627,0.352941176470588,0.607843137254902,0.411764705882353,1.53724989995185,1.28459957902506,1.3114877048604,0.880285158789079,1.30007541259397,1.49456531814306,0.880285158789079,0.687707188031787,1.07848841203879,0.75303308262613,4.87011656351917,5.1719792765898,4.79806045800465,3.73064709403949,5.22131401216477,5.32612725521746,5.15792863925655,5.29380278409889,3.40595534423252,SAD
360628,cmentarzyk,przykościelny cmentarzyk,52,-0.769230769230769,1.48076923076923,0.769230769230769,0.75,1.61538461538462,2.05769230769231,0.538461538461538,0.403846153846154,0.788461538461538,0.576923076923077,1.29274574203302,1.09348130183651,1.09572045625259,1.10035644848635,1.33069119815858,1.43367704321908,0.873611805510318,0.693375245281536,1.10855034222033,1.01645585431476,5.23506709978645,5.23462753365457,4.479183224219,3.95215589373189,5.39907017970719,5.48858248480904,5.23623615906168,5.37546065034851,3.74820555337139,SAD
360897,piegusek,rudy piegusek,55,0.909090909090909,1.56363636363636,0.290909090909091,0.309090909090909,0.290909090909091,0.309090909090909,0.672727272727273,1.23636363636364,0.636363636363636,0.727272727272727,1.33711584684304,1.31604959328535,0.73717999391895,0.836056157796771,0.711615982393107,0.742187140040671,1.08958954987894,1.34665066497144,1.1116160468841,1.14591941825388,4.82010090995099,4.81037732446157,4.82057734024704,4.80888321773391,4.53894241140672,3.92339530067778,4.51011473142446,4.45775831441052,2.28353590905154,HAP
360923,cygarko,ćmić cygarko,53,-0.320754716981132,0.792452830188679,0.641509433962264,0.830188679245283,0.39622641509434,0.679245283018868,0.39622641509434,0.509433962264151,0.471698113207547,0.169811320754717,1.34126210519536,1.00687044782025,1.02082808811583,1.22059016394976,0.884473390509626,1.17299066993569,0.816644698222537,0.992716581860758,0.932403296386149,0.426788051190057,4.43061218074079,4.21129935009512,4.63203900670612,4.41033910221634,4.58944064964057,4.48737934853358,4.51636130350454,4.78441522154326,2.11310252333781,DIS
361007,atonalny,atonalna muzyka,49,-0.0612244897959184,0.938775510204082,0.510204081632653,0.428571428571429,0.469387755102041,0.469387755102041,0.653061224489796,0.448979591836735,0.591836734693878,0.469387755102041,0.987593102474102,1.23166830060739,0.844651036907941,0.763762615825973,0.819096067227122,0.766540953905012,1.01141444703616,1.00127469777687,0.864059395791622,0.9596449173246,4.38750900418099,4.45289558230196,4.44117631362155,4.41622083821334,4.25539700673191,4.48125681049877,4.29750479487689,4.46526085298469,1.81736151343648,NEU
361083,baniaczek,baniaczek wina,53,0.830188679245283,1.37735849056604,0.226415094339623,0.358490566037736,0.207547169811321,0.207547169811321,1.0377358490566,1.43396226415094,0.69811320754717,0.773584905660377,1.31172008412624,1.43079342021158,0.697288965426989,0.834227870148418,0.631192112838194,0.689439308592294,1.37228422923442,1.42112406704455,1.08459325343611,1.25025396549234,5.00685075136522,4.89877106263007,5.01536747725066,5.02804142354669,4.39920010189066,3.90590079700088,4.65290976458537,4.60858413870191,2.64718624919375,HAP
361205,kloszowy,kloszowa spódnica,45,0.8,1.15555555555556,0.2,0.155555555555556,0.222222222222222,0.155555555555556,1.13333333333333,1.06666666666667,0.911111111111111,0.644444444444444,1.14017542509914,1.27841442198664,0.504524979109513,0.424025918780892,0.517374881180723,0.424025918780892,1.30732203725437,1.25045446283996,1.31117959074717,1.17077199774639,4.85213151874182,4.88845972181534,4.83662934711596,4.88845972181534,4.01281781186905,4.16054920992668,4.33592167419154,4.57143602426406,2.34680514057483,ANT
361246,przemokły,przemokła odzież,50,-1.1,1.62,1.92,0.98,0.74,1.48,0.54,0.24,0.76,0.4,1.59399382888724,1.25989957487711,1.41190275435495,1.13371342165866,1.02638656838206,1.12920416259254,0.952119011597236,0.624663174545013,1.04119240904506,0.989743318610787,3.95217737444552,4.90783396701865,5.08228761451346,4.4352792160496,5.23047393924186,5.44935273485704,5.00904535604379,5.36017192334398,3.5603223034096,ANG
361275,drobnoziarnisty,drobnoziarniste zboże,51,0.568627450980392,1,0.431372549019608,0.352941176470588,0.392156862745098,0.392156862745098,0.745098039215686,0.784313725490196,0.627450980392157,0.843137254901961,0.900108925870293,1.29614813968157,0.900108925870293,0.743600145555787,0.776619118295423,0.750424716345325,1.03620726218073,1.0452506970138,0.958348252228291,1.12022406722241,4.60026457588353,4.67085902451985,4.64856946697917,4.63750689518975,4.34664261420835,4.27681159930275,4.46422636088674,4.23322411734415,2.09402267902293,TRU
361319,optyczny,złudzenie optyczne,57,0.666666666666667,1.40350877192982,0.385964912280702,0.385964912280702,0.649122807017544,0.456140350877193,1.28070175438596,0.789473684210526,1.63157894736842,0.596491228070175,1.07459848537112,1.20800380088698,0.72590795276655,0.796294677259984,1.02628365735961,0.887817859348665,1.34634937575802,1.01307245025896,1.51929940324208,0.903557435971975,5.12873857120886,5.13946069655254,4.96213447503399,5.09027545824471,4.44970872952771,4.8467138034267,3.96646549587706,4.97813538948813,2.99820601198307,SUR
361323,przewoźny,przewoźne urządzenie,48,0.458333333333333,0.895833333333333,0.208333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.916666666666667,0.729166666666667,0.6875,0.604166666666667,0.874176410779381,1.09621366401041,0.459339643185104,0.753243577154709,0.694456264674817,0.7244464749279,1.1267224796281,1.10587566792465,1.11386331718111,1.02603519771514,4.69461749890465,4.6114563711737,4.60846271689907,4.60209715689424,4.0727956629123,4.28708388372145,4.2612794725396,4.40241229922314,1.96733495870214,NEU
361326,sterowniczy,sterowniczy statek,46,0.717391304347826,0.934782608695652,0.326086956521739,0.347826086956522,0.41304347826087,0.347826086956522,0.739130434782609,0.673913043478261,0.608695652173913,0.847826086956522,0.834347209320246,1.2184174419311,0.817974404002879,0.874767049736299,0.883832235376067,0.822391939658615,1.08391845959608,1.1363557311978,1.08480947368784,1.36572961866701,4.7423658311724,4.72876927895064,4.67803450198429,4.7282428326221,4.42192198809176,4.48049321162025,4.51347382470373,4.31662428456372,1.88504256039454,NEU
36139,opiłek,opiłek metalu,53,-0.490566037735849,0.867924528301887,0.811320754716981,0.547169811320755,0.962264150943396,0.622641509433962,0.509433962264151,0.245283018867925,0.69811320754717,0.264150943396226,1.01190303407137,1.12724538058075,1.24122463989253,1.06637483913146,1.38622708971765,1.18039131540121,1.03073240408187,0.676690486495701,1.1365417461685,0.711200052896144,4.42357473843133,4.67950465546748,4.29803352738111,4.64111193087504,4.70075699429958,4.86826310473467,4.53180702180574,4.85309885110131,2.15252952703774,FEA
361408,nicejski,nicejski system,51,-0.137254901960784,0.882352941176471,0.588235294117647,0.568627450980392,0.549019607843137,0.568627450980392,0.529411764705882,0.450980392156863,0.686274509803922,0.549019607843137,1.16652660223652,1.16012169747022,0.983391490470307,0.984985318891288,0.965685776848682,1.10008912294931,0.833137231828481,0.901415009641976,1.08609752929341,0.878947677400562,4.44238058975586,4.45745530918433,4.48300124297266,4.48428585661819,4.46467697223644,4.54729000124502,4.30450102762605,4.44746220045292,1.9647568022563,NEU
361439,dewocyjny,dewocyjny parafianin,51,-0.745098039215686,1.52941176470588,1.19607843137255,1,0.666666666666667,0.862745098039216,0.431372549019608,0.196078431372549,0.843137254901961,0.294117647058824,1.52109351789957,1.46086195345721,1.40028008402801,1.29614813968157,1.16045967903528,1.16652660223652,0.700140042014005,0.566378242630744,1.15537957433231,0.831723936100407,4.23981189226022,4.48514013535015,4.77778076651555,4.52299083259695,4.894558770352,5.10341448973499,4.57933367464362,5.04430624209417,2.82046680710892,ANG
361449,gorącokrwisty,gorącokrwisty człowiek,46,0.717391304347826,1.76086956521739,0.41304347826087,0.347826086956522,0.630434782608696,0.282608695652174,1.21739130434783,1.02173913043478,1.23913043478261,0.717391304347826,1.24120091449569,1.28555707956937,0.85832102143977,0.70608124506864,1.04048483681992,0.719970477118823,1.13358905895804,1.04326688680388,1.28555707956937,0.981224710434439,4.93216920289326,4.96880396522956,4.78081276851265,5.04296912258554,4.22610355776899,4.40562673136913,4.21520197609099,4.72548850684031,2.86666370412885,SUR
361451,kudłaty,kudłate zwierzę,54,1.09259259259259,1.72222222222222,0.351851851851852,0.296296296296296,0.537037037037037,0.259259259259259,0.851851851851852,1.59259259259259,0.833333333333333,0.777777777777778,1.10348536197588,1.17226867077389,0.827759134763963,0.602811952581154,0.925793142121177,0.619956942667557,1.18810785685678,1.3390861220281,1.02331315408371,1.05806278421742,4.95719914814347,4.98033598832914,4.77299330089146,5.04212306119382,4.59123291296634,3.75313216480039,4.56457651743261,4.60110815066676,2.87059356913907,HAP
361460,rozhukany,rozhukany koń,46,-0.521739130434783,1.43478260869565,0.717391304347826,0.326086956521739,1.56521739130435,0.391304347826087,0.717391304347826,0.217391304347826,0.934782608695652,0.260869565217391,1.18769862310422,1.24100629263412,0.958309703552409,0.634362245832141,1.25878555075991,0.77397274914891,0.958309703552409,0.467287371884481,1.01985127266552,0.612273817056666,4.49583106083515,4.80303473502026,3.63284661178983,4.75264792673052,4.47674554992621,4.89587094052005,4.28887635862593,4.84050268018111,2.71648071191742,FEA
361474,łaciaty,łaciata krowa,50,1.12,1.32,0.28,0.18,0.26,0.3,0.9,1.44,0.56,1,1.02300078799818,1.31614774928926,0.729551161988783,0.481917936955229,0.63277813115286,0.735402152927643,1.24948969175256,1.38740691910617,1.05288718701076,1.26168012376112,4.95766992932888,5.02629997830604,4.96782520968419,4.94054235279941,4.46128988921495,3.8661267804785,4.75821830967861,4.34135743819539,2.59722752498173,HAP
361485,eliptyczny,tor eliptyczny,45,0.2,0.844444444444444,0.444444444444444,0.377777777777778,0.488888888888889,0.422222222222222,0.8,0.533333333333333,0.533333333333333,0.533333333333333,0.894427190999916,1.0434983894999,0.893297149877799,0.833636308559971,0.920035133277337,0.839071155528781,1.21729954481967,1.03572548135463,0.842075358320684,0.943879807448539,4.51443911648764,4.57935423855608,4.48652494472166,4.52775447704889,4.22556946022196,4.47403344613329,4.4026355104786,4.45533299005715,1.77454022283524,NEU
361512,ceratowy,ceratowy płaszcz,48,-0.0833333333333333,0.833333333333333,0.541666666666667,0.979166666666667,0.395833333333333,0.395833333333333,0.75,0.6875,0.791666666666667,0.645833333333333,1.41170386463254,0.952786134680662,1.05100424788771,1.24609318550033,0.868835937634271,0.818394466957163,1.24627103366872,1.13280390220508,1.14776996237261,1.06170443724077,4.76818559284698,4.28579247902403,4.91771543819566,4.91505144433694,4.652481958344,4.68963672495587,4.56657778469002,4.72026809086447,2.57813766113849,DIS
